transaction_id,timestamp,psp,transaction_type,payer_vpa,payee_vpa,payer_bank,payee_bank,merchant_id,merchant_name,merchant_category,mcc,amount,currency,status,response_code,failure_reason,rrn,bank_reference_id,payment_mode,device_type,state,settlement_status,risk_score,fraud_flag
TXN_20260807_586236,2026-08-07T15:48:27+05:30,Paytm,UPI_PAYMENT,user462360@paytm,cafebrew997@kotakmah,ICICI Bank,Kotak Mahindra Bank,MER_341144,Cafe Brew,Cafe,5814,83.90,INR,SUCCESS,00,,482945588918,BRN4072960342,UPI,ANDROID,Maharashtra,SETTLED,32,false
TXN_20260801_280508,2026-08-01T07:54:31+05:30,Paytm,UPI_PAYMENT,user682658@paytm,edulearnser747@hdfcbank,HDFC Bank,HDFC Bank,MER_240954,EduLearn Services,Education,8299,153.65,INR,SUCCESS,00,,652690929162,BRN5212149212,UPI,ANDROID,Delhi,PENDING,59,false
TXN_20260808_953355,2026-08-08T06:15:09+05:30,Paytm,UPI_PAYMENT,user207914@paytm,homebasket362@stateban,Canara Bank,State Bank of India,MER_589317,HomeBasket,Home & Living,5712,170.10,INR,SUCCESS,00,,544744050983,BRN9573066129,UPI,ANDROID,Assam,PENDING,16,false
TXN_20260805_305065,2026-08-05T06:49:18+05:30,Paytm,UPI_PAYMENT,user538327@paytm,freshmartre547@yesbank,HDFC Bank,YES BANK,MER_944748,FreshMart Retail,Grocery,5411,473.09,INR,SUCCESS,00,,868584620226,BRN9869078238,UPI,ANDROID,Odisha,SETTLED,35,false
TXN_20260802_982028,2026-08-02T15:15:56+05:30,Paytm,UPI_PAYMENT,user96655@paytm,edulearnser224@hdfcbank,Bank of Baroda,HDFC Bank,MER_898989,EduLearn Services,Education,8299,187.84,INR,SUCCESS,00,,871311678480,BRN2065920038,UPI,ANDROID,Gujarat,SETTLED,18,false
TXN_20260804_743074,2026-08-04T23:54:16+05:30,Paytm,UPI_PAYMENT,user995031@paytm,medicarepha222@canaraba,State Bank of India,Canara Bank,MER_812314,MediCare Pharmacy,Pharmacy,5912,105.88,INR,SUCCESS,00,,780188421121,BRN1339977713,UPI,IOS,Kerala,SETTLED,35,false
TXN_20260807_930913,2026-08-07T16:06:44+05:30,Paytm,UPI_PAYMENT,user896866@paytm,homebasket693@federalb,Axis Bank,Federal Bank,MER_632970,HomeBasket,Home & Living,5712,32.34,INR,SUCCESS,00,,436315222451,BRN8990910825,UPI,ANDROID,Madhya Pradesh,SETTLED,37,false
TXN_20260808_231786,2026-08-08T23:02:44+05:30,Paytm,UPI_PAYMENT,user717072@paytm,medicarepha796@hdfcbank,HDFC Bank,HDFC Bank,MER_832236,MediCare Pharmacy,Pharmacy,5912,171.19,INR,SUCCESS,00,,652330100060,BRN9829126318,UPI,ANDROID,Rajasthan,SETTLED,49,false
TXN_20260804_838783,2026-08-04T13:45:37+05:30,Paytm,UPI_PAYMENT,user121477@paytm,urbaneats884@federalb,HDFC Bank,Federal Bank,MER_465735,Urban Eats,Restaurant,5812,410.30,INR,SUCCESS,00,,865093537192,BRN4458665787,UPI,ANDROID,Madhya Pradesh,SETTLED,40,false
TXN_20260809_926649,2026-08-09T03:55:28+05:30,Paytm,UPI_PAYMENT,user593584@paytm,booknest154@stateban,Axis Bank,State Bank of India,MER_298385,BookNest,Books,5942,328.24,INR,SUCCESS,00,,455615472454,BRN2549487836,UPI,WEB,Andhra Pradesh,SETTLED,1,false
TXN_20260808_591272,2026-08-08T01:23:12+05:30,Paytm,UPI_PAYMENT,user588835@paytm,homebasket608@idfcfirs,Punjab National Bank,IDFC FIRST Bank,MER_877119,HomeBasket,Home & Living,5712,61.20,INR,SUCCESS,00,,662358215239,BRN1947561972,UPI,ANDROID,Andhra Pradesh,SETTLED,23,false
TXN_20260809_842362,2026-08-09T08:59:06+05:30,Paytm,UPI_PAYMENT,user535171@paytm,quickfuelst648@unionban,IndusInd Bank,Union Bank of India,MER_520065,QuickFuel Station,Fuel,5541,155.44,INR,SUCCESS,00,,706204355542,BRN9687238959,UPI,IOS,Jharkhand,SETTLED,41,false
TXN_20260803_419996,2026-08-03T02:33:34+05:30,Paytm,UPI_PAYMENT,user425899@paytm,urbaneats981@punjabna,Central Bank of India,Punjab National Bank,MER_496207,Urban Eats,Restaurant,5812,64.58,INR,SUCCESS,00,,975422980082,BRN7572755248,UPI,ANDROID,Tamil Nadu,SETTLED,1,false
TXN_20260806_134242,2026-08-06T00:50:29+05:30,Paytm,UPI_PAYMENT,user521482@paytm,stylehubfas754@kotakmah,State Bank of India,Kotak Mahindra Bank,MER_839734,StyleHub Fashion,Apparel,5651,735.27,INR,SUCCESS,00,,457886005046,BRN2368666457,UPI,IOS,Bihar,SETTLED,37,false
TXN_20260808_481566,2026-08-08T08:03:48+05:30,Paytm,UPI_PAYMENT,user464435@paytm,techsquaree961@hdfcbank,Canara Bank,HDFC Bank,MER_120394,TechSquare Electronics,Electronics,5732,806.24,INR,SUCCESS,00,,679452466330,BRN6181313122,UPI,WEB,Gujarat,SETTLED,2,false
TXN_20260802_940773,2026-08-02T16:05:33+05:30,Paytm,UPI_PAYMENT,user960254@paytm,edulearnser581@axisbank,Kotak Mahindra Bank,Axis Bank,MER_604892,EduLearn Services,Education,8299,1381.69,INR,SUCCESS,00,,377220595508,BRN8725536445,UPI,ANDROID,Telangana,SETTLED,23,false
TXN_20260804_592687,2026-08-04T21:00:38+05:30,Paytm,UPI_PAYMENT,user912935@paytm,edulearnser929@stateban,Axis Bank,State Bank of India,MER_495345,EduLearn Services,Education,8299,1478.07,INR,SUCCESS,00,,783038986256,BRN8460244248,UPI,ANDROID,Telangana,SETTLED,15,false
TXN_20260804_799848,2026-08-04T09:50:38+05:30,Paytm,UPI_PAYMENT,user423910@paytm,homebasket826@iciciban,Bank of India,ICICI Bank,MER_607390,HomeBasket,Home & Living,5712,261.65,INR,SUCCESS,00,,890844879859,BRN1156357565,UPI,ANDROID,West Bengal,SETTLED,21,false
TXN_20260801_778961,2026-08-01T19:09:29+05:30,Paytm,UPI_PAYMENT,user372025@paytm,freshmartre459@stateban,State Bank of India,State Bank of India,MER_277248,FreshMart Retail,Grocery,5411,436.15,INR,SUCCESS,00,,851848304168,BRN3234024009,UPI,WEB,Kerala,SETTLED,37,false
TXN_20260808_441524,2026-08-08T10:19:47+05:30,Paytm,UPI_PAYMENT,user414947@paytm,mobilerecha118@axisbank,Bandhan Bank,Axis Bank,MER_452234,Mobile Recharge Hub,Telecom,4814,94.99,INR,SUCCESS,00,,975736701390,BRN9083243784,UPI,IOS,Haryana,PENDING,21,false
TXN_20260803_509180,2026-08-03T04:00:07+05:30,Paytm,UPI_PAYMENT,user485483@paytm,stylehubfas394@hdfcbank,Union Bank of India,HDFC Bank,MER_437415,StyleHub Fashion,Apparel,5651,24.72,INR,SUCCESS,00,,600448194409,BRN9908853450,UPI,ANDROID,Maharashtra,SETTLED,1,false
TXN_20260801_111343,2026-08-01T05:34:35+05:30,Paytm,UPI_PAYMENT,user509660@paytm,booknest757@idfcfirs,ICICI Bank,IDFC FIRST Bank,MER_549159,BookNest,Books,5942,203.91,INR,SUCCESS,00,,756072148521,BRN3646523869,UPI,ANDROID,Maharashtra,SETTLED,22,false
TXN_20260806_646183,2026-08-06T07:27:33+05:30,Paytm,UPI_PAYMENT,user830064@paytm,metromobili42@stateban,State Bank of India,State Bank of India,MER_918594,Metro Mobility,Transport,4121,348.26,INR,SUCCESS,00,,970462081416,BRN9552901317,UPI,IOS,Bihar,SETTLED,32,false
TXN_20260804_605830,2026-08-04T09:09:06+05:30,Paytm,UPI_PAYMENT,user487364@paytm,techsquaree810@stateban,Punjab National Bank,State Bank of India,MER_928437,TechSquare Electronics,Electronics,5732,65.95,INR,SUCCESS,00,,104280229763,BRN1675040743,UPI,IOS,Karnataka,SETTLED,21,false
TXN_20260809_275475,2026-08-09T20:33:40+05:30,Paytm,UPI_PAYMENT,user639929@paytm,mobilerecha383@canaraba,Canara Bank,Canara Bank,MER_405379,Mobile Recharge Hub,Telecom,4814,127.49,INR,SUCCESS,00,,807875505843,BRN3915494488,UPI,IOS,Punjab,SETTLED,26,false
TXN_20260807_979089,2026-08-07T23:40:04+05:30,Paytm,UPI_PAYMENT,user875546@paytm,homebasket208@bankofba,Punjab National Bank,Bank of Baroda,MER_443637,HomeBasket,Home & Living,5712,152.54,INR,SUCCESS,00,,333493326596,BRN9690750216,UPI,ANDROID,Maharashtra,SETTLED,1,false
TXN_20260802_908479,2026-08-02T00:28:20+05:30,Paytm,UPI_PAYMENT,user134548@paytm,utilitypays669@stateban,HDFC Bank,State Bank of India,MER_379193,UtilityPay Services,Utilities,4900,1768.82,INR,SUCCESS,00,,963099040298,BRN3823379141,UPI,ANDROID,Telangana,SETTLED,23,false
TXN_20260806_610829,2026-08-06T18:18:23+05:30,Paytm,UPI_PAYMENT,user799625@paytm,mobilerecha335@stateban,ICICI Bank,State Bank of India,MER_713604,Mobile Recharge Hub,Telecom,4814,145.15,INR,SUCCESS,00,,509449211406,BRN6759124673,UPI,IOS,West Bengal,SETTLED,34,false
TXN_20260805_892939,2026-08-05T14:25:08+05:30,Paytm,UPI_PAYMENT,user86939@paytm,utilitypays303@yesbank,Bank of Baroda,YES BANK,MER_955258,UtilityPay Services,Utilities,4900,189.18,INR,SUCCESS,00,,908338976399,BRN1052010817,UPI,ANDROID,Bihar,SETTLED,22,false
TXN_20260808_411778,2026-08-08T17:58:25+05:30,Paytm,UPI_PAYMENT,user702909@paytm,homebasket719@centralb,HDFC Bank,Central Bank of India,MER_543640,HomeBasket,Home & Living,5712,650.87,INR,SUCCESS,00,,518837547281,BRN8409468693,UPI,ANDROID,Gujarat,SETTLED,23,false
TXN_20260802_554311,2026-08-02T02:26:39+05:30,Paytm,UPI_PAYMENT,user793680@paytm,utilitypays552@kotakmah,Canara Bank,Kotak Mahindra Bank,MER_187827,UtilityPay Services,Utilities,4900,113.00,INR,SUCCESS,00,,990664727242,BRN9571185755,UPI,ANDROID,West Bengal,SETTLED,69,false
TXN_20260801_255558,2026-08-01T07:15:09+05:30,Paytm,UPI_PAYMENT,user48417@paytm,techsquaree17@kotakmah,HDFC Bank,Kotak Mahindra Bank,MER_300248,TechSquare Electronics,Electronics,5732,86.91,INR,SUCCESS,00,,931650266964,BRN9921950677,UPI,ANDROID,Maharashtra,SETTLED,53,false
TXN_20260807_571270,2026-08-07T21:28:55+05:30,Paytm,UPI_PAYMENT,user376641@paytm,freshmartre507@kotakmah,Bank of Baroda,Kotak Mahindra Bank,MER_332691,FreshMart Retail,Grocery,5411,293.03,INR,SUCCESS,00,,107896843770,BRN7076367594,UPI,ANDROID,West Bengal,SETTLED,22,false
TXN_20260806_270701,2026-08-06T14:16:31+05:30,Paytm,UPI_PAYMENT,user122076@paytm,edulearnser585@axisbank,State Bank of India,Axis Bank,MER_233315,EduLearn Services,Education,8299,372.38,INR,SUCCESS,00,,266891635650,BRN1836788212,UPI,IOS,Maharashtra,SETTLED,44,false
TXN_20260803_623735,2026-08-03T21:24:38+05:30,Paytm,UPI_PAYMENT,user679645@paytm,stylehubfas587@bankofba,State Bank of India,Bank of Baroda,MER_547110,StyleHub Fashion,Apparel,5651,67.38,INR,SUCCESS,00,,384022575484,BRN5745585535,UPI,IOS,Maharashtra,SETTLED,33,false
TXN_20260802_853256,2026-08-02T14:28:33+05:30,Paytm,UPI_PAYMENT,user224496@paytm,quickfuelst584@hdfcbank,ICICI Bank,HDFC Bank,MER_620564,QuickFuel Station,Fuel,5541,288.86,INR,SUCCESS,00,,885164855472,BRN6122860019,UPI,IOS,Punjab,SETTLED,16,false
TXN_20260803_656146,2026-08-03T03:51:26+05:30,Paytm,UPI_PAYMENT,user392813@paytm,quickfuelst275@stateban,State Bank of India,State Bank of India,MER_331817,QuickFuel Station,Fuel,5541,142.59,INR,SUCCESS,00,,495301060395,BRN5099954447,UPI,IOS,Uttar Pradesh,PENDING,24,false
TXN_20260809_989674,2026-08-09T02:37:01+05:30,Paytm,UPI_PAYMENT,user264037@paytm,metromobili124@iciciban,Bank of Baroda,ICICI Bank,MER_961018,Metro Mobility,Transport,4121,333.26,INR,SUCCESS,00,,472087962821,BRN1766120530,UPI,ANDROID,Tamil Nadu,SETTLED,27,false
TXN_20260806_457074,2026-08-06T21:06:53+05:30,Paytm,UPI_PAYMENT,user782234@paytm,freshmartre132@stateban,HDFC Bank,State Bank of India,MER_898918,FreshMart Retail,Grocery,5411,499.89,INR,SUCCESS,00,,183419286640,BRN7522193825,UPI,ANDROID,Delhi,SETTLED,25,false
TXN_20260807_752712,2026-08-07T03:18:49+05:30,Paytm,UPI_PAYMENT,user941106@paytm,medicarepha253@bankofba,HDFC Bank,Bank of Baroda,MER_996985,MediCare Pharmacy,Pharmacy,5912,1594.57,INR,SUCCESS,00,,687711025609,BRN6477610600,UPI,ANDROID,West Bengal,SETTLED,7,false
TXN_20260803_474296,2026-08-03T00:24:03+05:30,Paytm,UPI_PAYMENT,user471132@paytm,stylehubfas744@hdfcbank,State Bank of India,HDFC Bank,MER_884401,StyleHub Fashion,Apparel,5651,1083.85,INR,SUCCESS,00,,487928592576,BRN6751220491,UPI,ANDROID,Uttar Pradesh,SETTLED,34,false
TXN_20260807_875724,2026-08-07T10:30:57+05:30,Paytm,UPI_PAYMENT,user497020@paytm,techsquaree635@canaraba,Bank of India,Canara Bank,MER_505679,TechSquare Electronics,Electronics,5732,130.32,INR,SUCCESS,00,,233898761060,BRN1010536183,UPI,ANDROID,Jharkhand,SETTLED,30,false
TXN_20260809_206763,2026-08-09T11:03:46+05:30,Paytm,UPI_PAYMENT,user841737@paytm,booknest144@yesbank,Kotak Mahindra Bank,YES BANK,MER_242189,BookNest,Books,5942,480.89,INR,SUCCESS,00,,763578408842,BRN4176506482,UPI,ANDROID,Gujarat,SETTLED,16,false
TXN_20260805_473988,2026-08-05T18:02:09+05:30,Paytm,UPI_PAYMENT,user653500@paytm,metromobili813@stateban,State Bank of India,State Bank of India,MER_299873,Metro Mobility,Transport,4121,269.64,INR,SUCCESS,00,,826154023131,BRN7118406941,UPI,IOS,West Bengal,SETTLED,28,false
TXN_20260804_517213,2026-08-04T07:36:41+05:30,Paytm,UPI_PAYMENT,user240024@paytm,stylehubfas629@ausmallf,IndusInd Bank,AU Small Finance Bank,MER_820343,StyleHub Fashion,Apparel,5651,95.79,INR,SUCCESS,00,,254700655333,BRN2442778781,UPI,ANDROID,Delhi,PENDING,60,false
TXN_20260807_502239,2026-08-07T08:51:51+05:30,Paytm,UPI_PAYMENT,user314371@paytm,techsquaree280@iciciban,YES BANK,ICICI Bank,MER_711120,TechSquare Electronics,Electronics,5732,145.02,INR,SUCCESS,00,,583921585554,BRN6783871548,UPI,WEB,Madhya Pradesh,SETTLED,16,false
TXN_20260803_710975,2026-08-03T05:43:33+05:30,Paytm,UPI_PAYMENT,user547872@paytm,homebasket65@iciciban,IDFC FIRST Bank,ICICI Bank,MER_362976,HomeBasket,Home & Living,5712,295.48,INR,SUCCESS,00,,122256729361,BRN5561576455,UPI,ANDROID,Haryana,SETTLED,11,false
TXN_20260805_534585,2026-08-05T16:05:24+05:30,Paytm,UPI_PAYMENT,user956165@paytm,fitzonegym698@ucobank,State Bank of India,UCO Bank,MER_236553,FitZone Gym,Fitness,7997,445.26,INR,SUCCESS,00,,249546616047,BRN6219557953,UPI,ANDROID,Maharashtra,PENDING,26,false
TXN_20260804_694780,2026-08-04T08:23:12+05:30,Paytm,UPI_PAYMENT,user373865@paytm,fitzonegym355@bandhanb,HDFC Bank,Bandhan Bank,MER_327746,FitZone Gym,Fitness,7997,669.79,INR,SUCCESS,00,,597058565415,BRN3056946149,UPI,IOS,Haryana,SETTLED,24,false
TXN_20260802_508924,2026-08-02T01:09:39+05:30,Paytm,UPI_PAYMENT,user635765@paytm,homebasket183@stateban,ICICI Bank,State Bank of India,MER_333814,HomeBasket,Home & Living,5712,1072.68,INR,SUCCESS,00,,841260542536,BRN1378544754,UPI,IOS,Goa,SETTLED,52,false
TXN_20260801_436605,2026-08-01T05:40:12+05:30,Paytm,UPI_PAYMENT,user887577@paytm,homebasket293@hdfcbank,Federal Bank,HDFC Bank,MER_949169,HomeBasket,Home & Living,5712,343.05,INR,SUCCESS,00,,335740107043,BRN7886966550,UPI,ANDROID,Kerala,SETTLED,26,false
TXN_20260804_199157,2026-08-04T10:24:04+05:30,Paytm,UPI_PAYMENT,user195929@paytm,freshmartre200@yesbank,Canara Bank,YES BANK,MER_204314,FreshMart Retail,Grocery,5411,96.03,INR,SUCCESS,00,,639631238076,BRN8254852279,UPI,ANDROID,Jharkhand,SETTLED,47,false
TXN_20260809_145276,2026-08-09T13:42:30+05:30,Paytm,UPI_PAYMENT,user70630@paytm,mobilerecha346@bandhanb,Kotak Mahindra Bank,Bandhan Bank,MER_240958,Mobile Recharge Hub,Telecom,4814,334.68,INR,SUCCESS,00,,520215464088,BRN5673692613,UPI,WEB,Chhattisgarh,SETTLED,42,false
TXN_20260808_481354,2026-08-08T16:47:00+05:30,Paytm,UPI_PAYMENT,user389880@paytm,cafebrew818@punjabna,ICICI Bank,Punjab National Bank,MER_910938,Cafe Brew,Cafe,5814,315.94,INR,SUCCESS,00,,634241513395,BRN9415937073,UPI,ANDROID,West Bengal,SETTLED,33,false
TXN_20260803_449800,2026-08-03T04:23:00+05:30,Paytm,UPI_PAYMENT,user977569@paytm,quickfuelst125@unionban,IDFC FIRST Bank,Union Bank of India,MER_272938,QuickFuel Station,Fuel,5541,147.07,INR,SUCCESS,00,,147723267609,BRN4606479371,UPI,ANDROID,Maharashtra,SETTLED,46,false
TXN_20260806_455069,2026-08-06T07:06:17+05:30,Paytm,UPI_PAYMENT,user828169@paytm,techsquaree412@federalb,ICICI Bank,Federal Bank,MER_593567,TechSquare Electronics,Electronics,5732,162.95,INR,SUCCESS,00,,800907661840,BRN2129821692,UPI,ANDROID,Tamil Nadu,SETTLED,9,false
TXN_20260802_439155,2026-08-02T07:59:58+05:30,Paytm,UPI_PAYMENT,user689969@paytm,fitzonegym884@idfcfirs,Punjab National Bank,IDFC FIRST Bank,MER_140917,FitZone Gym,Fitness,7997,146.49,INR,SUCCESS,00,,830945682476,BRN9162170099,UPI,ANDROID,Odisha,SETTLED,53,false
TXN_20260807_503662,2026-08-07T06:31:14+05:30,Paytm,UPI_PAYMENT,user830836@paytm,freshmartre577@yesbank,HDFC Bank,YES BANK,MER_145426,FreshMart Retail,Grocery,5411,197.46,INR,SUCCESS,00,,526793246688,BRN4035381331,UPI,ANDROID,Bihar,SETTLED,36,false
TXN_20260803_751268,2026-08-03T20:52:38+05:30,Paytm,UPI_PAYMENT,user625125@paytm,cafebrew249@idfcfirs,ICICI Bank,IDFC FIRST Bank,MER_456427,Cafe Brew,Cafe,5814,162.89,INR,SUCCESS,00,,313025153085,BRN3486475750,UPI,IOS,Karnataka,SETTLED,5,false
TXN_20260807_893965,2026-08-07T20:25:29+05:30,Paytm,UPI_PAYMENT,user376721@paytm,freshmartre132@iciciban,YES BANK,ICICI Bank,MER_180852,FreshMart Retail,Grocery,5411,2324.48,INR,SUCCESS,00,,560190383660,BRN7739888682,UPI,IOS,Madhya Pradesh,SETTLED,28,false
TXN_20260808_905467,2026-08-08T02:29:19+05:30,Paytm,UPI_PAYMENT,user642848@paytm,medicarepha24@axisbank,HDFC Bank,Axis Bank,MER_650494,MediCare Pharmacy,Pharmacy,5912,723.25,INR,SUCCESS,00,,665567638433,BRN4874796719,UPI,ANDROID,Uttar Pradesh,SETTLED,32,false
TXN_20260804_203783,2026-08-04T12:06:11+05:30,Paytm,UPI_PAYMENT,user607548@paytm,techsquaree514@stateban,Central Bank of India,State Bank of India,MER_770351,TechSquare Electronics,Electronics,5732,237.37,INR,SUCCESS,00,,576287635849,BRN2859753235,UPI,ANDROID,Bihar,SETTLED,32,false
TXN_20260806_232787,2026-08-06T04:39:32+05:30,Paytm,UPI_PAYMENT,user888443@paytm,mobilerecha263@indianba,Punjab National Bank,Indian Bank,MER_216769,Mobile Recharge Hub,Telecom,4814,204.59,INR,SUCCESS,00,,829323906716,BRN4401042580,UPI,IOS,Haryana,SETTLED,53,false
TXN_20260808_188225,2026-08-08T01:24:07+05:30,Paytm,UPI_PAYMENT,user978902@paytm,cafebrew422@unionban,Canara Bank,Union Bank of India,MER_444373,Cafe Brew,Cafe,5814,36.32,INR,PENDING,P01,,632772619576,BRN1511199924,UPI,ANDROID,Delhi,PENDING,45,false
TXN_20260804_675173,2026-08-04T07:28:05+05:30,Paytm,UPI_PAYMENT,user12336@paytm,utilitypays701@punjabna,Punjab National Bank,Punjab National Bank,MER_308139,UtilityPay Services,Utilities,4900,253.04,INR,SUCCESS,00,,723100025902,BRN5572671355,UPI,ANDROID,Punjab,PENDING,53,false
TXN_20260808_245817,2026-08-08T07:25:49+05:30,Paytm,UPI_PAYMENT,user887373@paytm,cafebrew666@iciciban,HDFC Bank,ICICI Bank,MER_114744,Cafe Brew,Cafe,5814,162.98,INR,SUCCESS,00,,342367889954,BRN7162376196,UPI,ANDROID,Odisha,SETTLED,15,false
TXN_20260802_908429,2026-08-02T08:55:23+05:30,Paytm,UPI_PAYMENT,user163864@paytm,techsquaree826@stateban,IndusInd Bank,State Bank of India,MER_688122,TechSquare Electronics,Electronics,5732,208.67,INR,SUCCESS,00,,269899868667,BRN9096666824,UPI,ANDROID,Maharashtra,SETTLED,35,false
TXN_20260808_310687,2026-08-08T05:32:09+05:30,Paytm,UPI_PAYMENT,user104562@paytm,fitzonegym170@bankofin,ICICI Bank,Bank of India,MER_612665,FitZone Gym,Fitness,7997,255.60,INR,SUCCESS,00,,421891394191,BRN2608629766,UPI,IOS,Maharashtra,SETTLED,10,false
TXN_20260801_422169,2026-08-01T19:08:56+05:30,Paytm,UPI_PAYMENT,user780497@paytm,stylehubfas484@idfcfirs,HDFC Bank,IDFC FIRST Bank,MER_455341,StyleHub Fashion,Apparel,5651,40.94,INR,SUCCESS,00,,790192706321,BRN5187884193,UPI,ANDROID,Delhi,SETTLED,65,false
TXN_20260805_976164,2026-08-05T06:38:31+05:30,Paytm,UPI_PAYMENT,user949671@paytm,mobilerecha538@stateban,Indian Bank,State Bank of India,MER_612942,Mobile Recharge Hub,Telecom,4814,469.64,INR,SUCCESS,00,,667570755424,BRN1125430914,UPI,ANDROID,West Bengal,SETTLED,38,false
TXN_20260808_331659,2026-08-08T05:59:52+05:30,Paytm,UPI_PAYMENT,user312833@paytm,medicarepha621@idfcfirs,HDFC Bank,IDFC FIRST Bank,MER_752188,MediCare Pharmacy,Pharmacy,5912,2059.79,INR,SUCCESS,00,,963262829526,BRN1698651676,UPI,IOS,Delhi,SETTLED,54,false
TXN_20260804_898946,2026-08-04T16:04:23+05:30,Paytm,UPI_PAYMENT,user703966@paytm,utilitypays810@iciciban,State Bank of India,ICICI Bank,MER_561342,UtilityPay Services,Utilities,4900,294.61,INR,SUCCESS,00,,107917172522,BRN7775757452,UPI,ANDROID,Jharkhand,SETTLED,33,false
TXN_20260801_734624,2026-08-01T21:54:58+05:30,Paytm,UPI_PAYMENT,user959617@paytm,mobilerecha117@hdfcbank,Bank of Baroda,HDFC Bank,MER_329745,Mobile Recharge Hub,Telecom,4814,196.93,INR,SUCCESS,00,,572314908586,BRN8440242651,UPI,ANDROID,Andhra Pradesh,PENDING,60,false
TXN_20260805_166327,2026-08-05T08:15:50+05:30,Paytm,UPI_PAYMENT,user920345@paytm,quickfuelst423@iciciban,IndusInd Bank,ICICI Bank,MER_903716,QuickFuel Station,Fuel,5541,1403.74,INR,SUCCESS,00,,446499224719,BRN2946578455,UPI,ANDROID,Rajasthan,SETTLED,22,false
TXN_20260804_780737,2026-08-04T03:46:06+05:30,Paytm,UPI_PAYMENT,user19360@paytm,utilitypays418@hdfcbank,HDFC Bank,HDFC Bank,MER_114255,UtilityPay Services,Utilities,4900,271.87,INR,SUCCESS,00,,523269488972,BRN4351578829,UPI,ANDROID,Tamil Nadu,SETTLED,46,false
TXN_20260809_988335,2026-08-09T23:44:18+05:30,Paytm,UPI_PAYMENT,user564545@paytm,techsquaree767@punjabna,Federal Bank,Punjab National Bank,MER_166477,TechSquare Electronics,Electronics,5732,1531.17,INR,SUCCESS,00,,878407373795,BRN9865035682,UPI,IOS,Telangana,SETTLED,47,false
