transaction_id,timestamp,psp,transaction_type,payer_vpa,payee_vpa,payer_bank,payee_bank,merchant_id,merchant_name,merchant_category,mcc,amount,currency,status,response_code,failure_reason,rrn,bank_reference_id,payment_mode,device_type,state,settlement_status,risk_score,fraud_flag
TXN_20260201_892275,2026-02-01T00:04:35+05:30,Paytm,UPI_PAYMENT,user153112@paytm,cafebrew526@iciciban,HDFC Bank,ICICI Bank,MER_743935,Cafe Brew,Cafe,5814,535.54,INR,SUCCESS,00,,593474801095,BRN8816832740,UPI,ANDROID,Chhattisgarh,SETTLED,24,false
TXN_20260226_482182,2026-02-26T00:32:46+05:30,Paytm,UPI_PAYMENT,user42696@paytm,quickfuelst760@hdfcbank,Union Bank of India,HDFC Bank,MER_676598,QuickFuel Station,Fuel,5541,1882.45,INR,SUCCESS,00,,227810464193,BRN3554388011,UPI,ANDROID,Uttar Pradesh,SETTLED,26,false
TXN_20260210_684560,2026-02-10T19:08:48+05:30,Paytm,UPI_PAYMENT,user557571@paytm,fitzonegym502@punjabna,Punjab National Bank,Punjab National Bank,MER_183092,FitZone Gym,Fitness,7997,697.54,INR,SUCCESS,00,,303493813054,BRN4111875676,UPI,ANDROID,Maharashtra,SETTLED,52,false
TXN_20260220_944341,2026-02-20T10:19:24+05:30,Paytm,UPI_PAYMENT,user995875@paytm,quickfuelst504@punjabna,Canara Bank,Punjab National Bank,MER_839172,QuickFuel Station,Fuel,5541,37.48,INR,SUCCESS,00,,162022208449,BRN7149741816,UPI,ANDROID,Andhra Pradesh,SETTLED,28,false
TXN_20260226_180942,2026-02-26T03:36:23+05:30,Paytm,UPI_PAYMENT,user947173@paytm,techsquaree277@indianba,Axis Bank,Indian Bank,MER_908216,TechSquare Electronics,Electronics,5732,206.51,INR,SUCCESS,00,,861333905625,BRN3167787562,UPI,ANDROID,Jharkhand,PENDING,23,false
TXN_20260210_535035,2026-02-10T11:07:41+05:30,Paytm,UPI_PAYMENT,user796615@paytm,fitzonegym640@axisbank,Canara Bank,Axis Bank,MER_684264,FitZone Gym,Fitness,7997,193.48,INR,SUCCESS,00,,166408607007,BRN1012631760,UPI,ANDROID,Tamil Nadu,SETTLED,43,false
TXN_20260211_494686,2026-02-11T12:51:04+05:30,Paytm,UPI_PAYMENT,user51622@paytm,booknest962@stateban,State Bank of India,State Bank of India,MER_112349,BookNest,Books,5942,1514.29,INR,SUCCESS,00,,917921075427,BRN7421867826,UPI,IOS,Madhya Pradesh,SETTLED,33,false
TXN_20260214_359101,2026-02-14T11:40:38+05:30,Paytm,UPI_PAYMENT,user750882@paytm,cafebrew608@iciciban,ICICI Bank,ICICI Bank,MER_337720,Cafe Brew,Cafe,5814,100.06,INR,SUCCESS,00,,682922688797,BRN5701645406,UPI,ANDROID,Haryana,SETTLED,53,false
TXN_20260227_371581,2026-02-27T01:01:53+05:30,Paytm,UPI_PAYMENT,user569120@paytm,mobilerecha239@hdfcbank,Union Bank of India,HDFC Bank,MER_268909,Mobile Recharge Hub,Telecom,4814,198.60,INR,SUCCESS,00,,260588030023,BRN7648080734,UPI,ANDROID,Uttar Pradesh,SETTLED,34,false
TXN_20260206_504551,2026-02-06T08:03:24+05:30,Paytm,UPI_PAYMENT,user165246@paytm,homebasket513@iciciban,Central Bank of India,ICICI Bank,MER_721598,HomeBasket,Home & Living,5712,696.75,INR,SUCCESS,00,,557588275506,BRN5837037361,UPI,ANDROID,Telangana,SETTLED,46,false
TXN_20260221_745854,2026-02-21T04:30:47+05:30,Paytm,UPI_PAYMENT,user453082@paytm,fitzonegym335@idfcfirs,Bank of Baroda,IDFC FIRST Bank,MER_916942,FitZone Gym,Fitness,7997,160.61,INR,SUCCESS,00,,850962943474,BRN5521234641,UPI,IOS,Andhra Pradesh,SETTLED,18,false
TXN_20260220_165264,2026-02-20T06:48:50+05:30,Paytm,UPI_PAYMENT,user228021@paytm,booknest517@punjabna,Kotak Mahindra Bank,Punjab National Bank,MER_420975,BookNest,Books,5942,131.97,INR,SUCCESS,00,,698336565090,BRN7978467365,UPI,IOS,Tamil Nadu,SETTLED,57,false
TXN_20260215_134863,2026-02-15T16:58:20+05:30,Paytm,UPI_PAYMENT,user353724@paytm,stylehubfas744@indusind,Kotak Mahindra Bank,IndusInd Bank,MER_182260,StyleHub Fashion,Apparel,5651,641.78,INR,SUCCESS,00,,521940058518,BRN4080368037,UPI,ANDROID,Uttar Pradesh,SETTLED,3,false
TXN_20260206_486395,2026-02-06T18:23:10+05:30,Paytm,UPI_PAYMENT,user799479@paytm,booknest157@axisbank,Axis Bank,Axis Bank,MER_301740,BookNest,Books,5942,825.19,INR,SUCCESS,00,,710974151233,BRN7016500430,UPI,ANDROID,Uttar Pradesh,SETTLED,31,false
TXN_20260216_553806,2026-02-16T13:07:21+05:30,Paytm,UPI_PAYMENT,user360994@paytm,freshmartre927@iciciban,Axis Bank,ICICI Bank,MER_267515,FreshMart Retail,Grocery,5411,120.72,INR,SUCCESS,00,,753288618595,BRN6757996636,UPI,ANDROID,Chhattisgarh,SETTLED,40,false
TXN_20260224_872326,2026-02-24T00:41:10+05:30,Paytm,UPI_PAYMENT,user368331@paytm,techsquaree325@iciciban,UCO Bank,ICICI Bank,MER_190970,TechSquare Electronics,Electronics,5732,300.33,INR,SUCCESS,00,,442036204015,BRN4305466221,UPI,IOS,Uttarakhand,SETTLED,32,false
TXN_20260211_120418,2026-02-11T12:34:02+05:30,Paytm,UPI_PAYMENT,user937469@paytm,freshmartre572@unionban,YES BANK,Union Bank of India,MER_138907,FreshMart Retail,Grocery,5411,558.25,INR,SUCCESS,00,,114351140211,BRN9776595114,UPI,ANDROID,Andhra Pradesh,SETTLED,33,false
TXN_20260212_258155,2026-02-12T20:35:02+05:30,Paytm,UPI_PAYMENT,user619154@paytm,fitzonegym610@stateban,YES BANK,State Bank of India,MER_880106,FitZone Gym,Fitness,7997,287.72,INR,SUCCESS,00,,803118522882,BRN4203717775,UPI,ANDROID,Maharashtra,SETTLED,23,false
TXN_20260226_407805,2026-02-26T03:14:44+05:30,Paytm,UPI_PAYMENT,user903025@paytm,booknest263@iciciban,Bank of Baroda,ICICI Bank,MER_573088,BookNest,Books,5942,91.13,INR,SUCCESS,00,,857399047160,BRN7068905841,UPI,IOS,Karnataka,SETTLED,20,false
TXN_20260205_509517,2026-02-05T12:59:47+05:30,Paytm,UPI_PAYMENT,user543123@paytm,metromobili48@kotakmah,Kotak Mahindra Bank,Kotak Mahindra Bank,MER_564536,Metro Mobility,Transport,4121,1006.59,INR,SUCCESS,00,,565344567132,BRN6632563616,UPI,ANDROID,West Bengal,SETTLED,9,false
TXN_20260228_242156,2026-02-28T02:37:00+05:30,Paytm,UPI_PAYMENT,user292127@paytm,quickfuelst61@hdfcbank,Axis Bank,HDFC Bank,MER_720628,QuickFuel Station,Fuel,5541,99.29,INR,SUCCESS,00,,596232031802,BRN7089131984,UPI,ANDROID,Andhra Pradesh,SETTLED,42,false
TXN_20260226_634669,2026-02-26T14:08:24+05:30,Paytm,UPI_PAYMENT,user985763@paytm,edulearnser355@canaraba,IndusInd Bank,Canara Bank,MER_334674,EduLearn Services,Education,8299,2008.38,INR,SUCCESS,00,,132056220029,BRN5914933616,UPI,IOS,Tamil Nadu,SETTLED,35,false
TXN_20260215_306862,2026-02-15T12:03:55+05:30,Paytm,UPI_PAYMENT,user965098@paytm,stylehubfas812@axisbank,IDFC FIRST Bank,Axis Bank,MER_181822,StyleHub Fashion,Apparel,5651,262.65,INR,SUCCESS,00,,138720928094,BRN9227133911,UPI,ANDROID,Uttar Pradesh,SETTLED,18,false
TXN_20260216_923237,2026-02-16T23:00:16+05:30,Paytm,UPI_PAYMENT,user678181@paytm,stylehubfas461@stateban,Axis Bank,State Bank of India,MER_793777,StyleHub Fashion,Apparel,5651,265.35,INR,SUCCESS,00,,940614422066,BRN1653022471,UPI,ANDROID,Maharashtra,SETTLED,11,false
TXN_20260219_630911,2026-02-19T12:40:38+05:30,Paytm,UPI_PAYMENT,user100664@paytm,medicarepha721@indusind,Axis Bank,IndusInd Bank,MER_246499,MediCare Pharmacy,Pharmacy,5912,109.33,INR,SUCCESS,00,,544372009218,BRN8189420409,UPI,IOS,West Bengal,SETTLED,24,false
TXN_20260215_111582,2026-02-15T15:03:37+05:30,Paytm,UPI_PAYMENT,user112157@paytm,homebasket950@hdfcbank,ICICI Bank,HDFC Bank,MER_626610,HomeBasket,Home & Living,5712,756.32,INR,SUCCESS,00,,327056013824,BRN7553745269,UPI,ANDROID,Karnataka,SETTLED,35,false
TXN_20260216_679546,2026-02-16T02:34:15+05:30,Paytm,UPI_PAYMENT,user694729@paytm,metromobili333@hdfcbank,UCO Bank,HDFC Bank,MER_407616,Metro Mobility,Transport,4121,625.87,INR,SUCCESS,00,,642244621429,BRN4885585365,UPI,ANDROID,Haryana,SETTLED,51,false
TXN_20260206_227838,2026-02-06T04:57:26+05:30,Paytm,UPI_PAYMENT,user850494@paytm,stylehubfas510@axisbank,Kotak Mahindra Bank,Axis Bank,MER_522601,StyleHub Fashion,Apparel,5651,297.52,INR,SUCCESS,00,,812746667216,BRN5178934129,UPI,ANDROID,Uttarakhand,SETTLED,45,false
TXN_20260218_524227,2026-02-18T11:16:00+05:30,Paytm,UPI_PAYMENT,user998504@paytm,quickfuelst587@hdfcbank,Bandhan Bank,HDFC Bank,MER_860009,QuickFuel Station,Fuel,5541,863.68,INR,SUCCESS,00,,415397324281,BRN2554725634,UPI,ANDROID,West Bengal,SETTLED,1,false
TXN_20260227_297069,2026-02-27T11:51:51+05:30,Paytm,UPI_PAYMENT,user13294@paytm,medicarepha619@kotakmah,ICICI Bank,Kotak Mahindra Bank,MER_267741,MediCare Pharmacy,Pharmacy,5912,1475.00,INR,SUCCESS,00,,712529046242,BRN9382029455,UPI,ANDROID,Delhi,SETTLED,33,false
TXN_20260208_839242,2026-02-08T16:05:12+05:30,Paytm,UPI_PAYMENT,user65285@paytm,fitzonegym352@stateban,Axis Bank,State Bank of India,MER_813633,FitZone Gym,Fitness,7997,1135.08,INR,SUCCESS,00,,438682267035,BRN1207928358,UPI,WEB,West Bengal,SETTLED,14,false
TXN_20260203_779935,2026-02-03T06:07:23+05:30,Paytm,UPI_PAYMENT,user633717@paytm,metromobili40@hdfcbank,HDFC Bank,HDFC Bank,MER_938431,Metro Mobility,Transport,4121,126.40,INR,SUCCESS,00,,368334533221,BRN4122429596,UPI,ANDROID,Maharashtra,SETTLED,23,false
TXN_20260223_191543,2026-02-23T16:23:59+05:30,Paytm,UPI_PAYMENT,user382746@paytm,stylehubfas775@axisbank,Kotak Mahindra Bank,Axis Bank,MER_856496,StyleHub Fashion,Apparel,5651,3247.42,INR,SUCCESS,00,,241997712641,BRN8287749446,UPI,IOS,Maharashtra,SETTLED,38,false
TXN_20260212_423197,2026-02-12T10:38:58+05:30,Paytm,UPI_PAYMENT,user865609@paytm,stylehubfas558@stateban,Axis Bank,State Bank of India,MER_221025,StyleHub Fashion,Apparel,5651,206.55,INR,SUCCESS,00,,636519281948,BRN9000539897,UPI,ANDROID,Odisha,SETTLED,46,false
TXN_20260217_498979,2026-02-17T04:12:29+05:30,Paytm,UPI_PAYMENT,user83810@paytm,edulearnser967@ausmallf,UCO Bank,AU Small Finance Bank,MER_614397,EduLearn Services,Education,8299,857.78,INR,SUCCESS,00,,461345240988,BRN3861349295,UPI,ANDROID,West Bengal,SETTLED,19,false
TXN_20260206_726596,2026-02-06T15:38:15+05:30,Paytm,UPI_PAYMENT,user486141@paytm,techsquaree570@kotakmah,State Bank of India,Kotak Mahindra Bank,MER_190000,TechSquare Electronics,Electronics,5732,227.72,INR,SUCCESS,00,,672945926355,BRN4807535100,UPI,ANDROID,Andhra Pradesh,SETTLED,62,false
TXN_20260226_851274,2026-02-26T11:23:20+05:30,Paytm,UPI_PAYMENT,user617557@paytm,homebasket575@axisbank,IndusInd Bank,Axis Bank,MER_475642,HomeBasket,Home & Living,5712,473.66,INR,SUCCESS,00,,995537192335,BRN5685023023,UPI,ANDROID,Maharashtra,SETTLED,18,false
TXN_20260212_571524,2026-02-12T17:18:59+05:30,Paytm,UPI_PAYMENT,user160981@paytm,quickfuelst568@kotakmah,State Bank of India,Kotak Mahindra Bank,MER_101970,QuickFuel Station,Fuel,5541,271.24,INR,SUCCESS,00,,570126514229,BRN8182894334,UPI,ANDROID,Jharkhand,SETTLED,34,false
TXN_20260217_269822,2026-02-17T11:03:55+05:30,Paytm,UPI_PAYMENT,user557359@paytm,booknest256@axisbank,Axis Bank,Axis Bank,MER_340556,BookNest,Books,5942,1491.69,INR,SUCCESS,00,,783864786785,BRN2517916515,UPI,IOS,Maharashtra,PENDING,22,false
TXN_20260201_219890,2026-02-01T13:25:55+05:30,Paytm,UPI_PAYMENT,user716358@paytm,booknest446@stateban,ICICI Bank,State Bank of India,MER_362799,BookNest,Books,5942,266.43,INR,SUCCESS,00,,206316463870,BRN1659852873,UPI,IOS,Maharashtra,SETTLED,42,false
TXN_20260219_816572,2026-02-19T13:25:53+05:30,Paytm,UPI_PAYMENT,user868059@paytm,quickfuelst804@indianba,ICICI Bank,Indian Bank,MER_747092,QuickFuel Station,Fuel,5541,2651.67,INR,SUCCESS,00,,608680252639,BRN3797096998,UPI,ANDROID,Telangana,SETTLED,16,false
TXN_20260208_984928,2026-02-08T06:51:48+05:30,Paytm,UPI_PAYMENT,user25564@paytm,cafebrew82@bankofba,State Bank of India,Bank of Baroda,MER_357580,Cafe Brew,Cafe,5814,35.39,INR,SUCCESS,00,,458915837030,BRN6089906760,UPI,IOS,Telangana,SETTLED,1,false
TXN_20260226_335820,2026-02-26T23:43:55+05:30,Paytm,UPI_PAYMENT,user431722@paytm,stylehubfas333@hdfcbank,State Bank of India,HDFC Bank,MER_113565,StyleHub Fashion,Apparel,5651,494.13,INR,SUCCESS,00,,286860345527,BRN3881322739,UPI,ANDROID,Karnataka,SETTLED,37,false
TXN_20260207_419390,2026-02-07T22:58:52+05:30,Paytm,UPI_PAYMENT,user818063@paytm,cafebrew120@axisbank,State Bank of India,Axis Bank,MER_615359,Cafe Brew,Cafe,5814,532.89,INR,SUCCESS,00,,974306636340,BRN9807105751,UPI,IOS,Telangana,SETTLED,20,false
TXN_20260207_663409,2026-02-07T19:32:23+05:30,Paytm,UPI_PAYMENT,user652005@paytm,utilitypays906@bankofin,IDFC FIRST Bank,Bank of India,MER_368740,UtilityPay Services,Utilities,4900,300.57,INR,SUCCESS,00,,856779485866,BRN7286166759,UPI,ANDROID,Maharashtra,SETTLED,7,false
TXN_20260210_606562,2026-02-10T16:35:21+05:30,Paytm,UPI_PAYMENT,user991188@paytm,freshmartre285@canaraba,State Bank of India,Canara Bank,MER_231131,FreshMart Retail,Grocery,5411,593.58,INR,SUCCESS,00,,359538145793,BRN3346229757,UPI,ANDROID,Gujarat,SETTLED,33,false
TXN_20260211_889663,2026-02-11T13:16:48+05:30,Paytm,UPI_PAYMENT,user147733@paytm,freshmartre373@stateban,ICICI Bank,State Bank of India,MER_820406,FreshMart Retail,Grocery,5411,140.55,INR,SUCCESS,00,,227006347741,BRN3251896103,UPI,ANDROID,Uttar Pradesh,SETTLED,45,false
TXN_20260226_430881,2026-02-26T04:58:44+05:30,Paytm,UPI_PAYMENT,user608593@paytm,urbaneats972@unionban,ICICI Bank,Union Bank of India,MER_917085,Urban Eats,Restaurant,5812,95.97,INR,SUCCESS,00,,598756423859,BRN7246453738,UPI,IOS,Rajasthan,SETTLED,1,false
TXN_20260206_999609,2026-02-06T12:52:34+05:30,Paytm,UPI_PAYMENT,user279703@paytm,utilitypays442@kotakmah,Axis Bank,Kotak Mahindra Bank,MER_605169,UtilityPay Services,Utilities,4900,124.77,INR,SUCCESS,00,,592525201682,BRN2656940705,UPI,ANDROID,Karnataka,SETTLED,59,false
TXN_20260201_880815,2026-02-01T20:12:48+05:30,Paytm,UPI_PAYMENT,user42871@paytm,freshmartre409@iciciban,Bank of India,ICICI Bank,MER_865806,FreshMart Retail,Grocery,5411,380.83,INR,SUCCESS,00,,843455693495,BRN3587950564,UPI,ANDROID,West Bengal,SETTLED,58,false
TXN_20260225_637623,2026-02-25T19:51:00+05:30,Paytm,UPI_PAYMENT,user544717@paytm,edulearnser666@iciciban,Bank of Baroda,ICICI Bank,MER_281027,EduLearn Services,Education,8299,368.02,INR,SUCCESS,00,,388465029523,BRN5198629619,UPI,IOS,Uttar Pradesh,SETTLED,1,false
TXN_20260201_200760,2026-02-01T03:13:25+05:30,Paytm,UPI_PAYMENT,user4783@paytm,fitzonegym957@bandhanb,Kotak Mahindra Bank,Bandhan Bank,MER_647723,FitZone Gym,Fitness,7997,778.27,INR,SUCCESS,00,,128550903925,BRN7178335117,UPI,IOS,Uttar Pradesh,SETTLED,28,false
TXN_20260204_687327,2026-02-04T00:03:48+05:30,Paytm,UPI_PAYMENT,user462536@paytm,fitzonegym174@bankofba,Canara Bank,Bank of Baroda,MER_153239,FitZone Gym,Fitness,7997,40.50,INR,SUCCESS,00,,342131279246,BRN9119379455,UPI,IOS,Tamil Nadu,SETTLED,1,false
TXN_20260226_964734,2026-02-26T05:47:51+05:30,Paytm,UPI_PAYMENT,user654186@paytm,metromobili514@hdfcbank,State Bank of India,HDFC Bank,MER_927257,Metro Mobility,Transport,4121,591.51,INR,SUCCESS,00,,112745097305,BRN9547947684,UPI,ANDROID,Gujarat,SETTLED,29,false
TXN_20260228_846372,2026-02-28T09:06:06+05:30,Paytm,UPI_PAYMENT,user556888@paytm,techsquaree384@hdfcbank,Bank of India,HDFC Bank,MER_409405,TechSquare Electronics,Electronics,5732,1600.00,INR,SUCCESS,00,,100382747612,BRN5557376312,UPI,ANDROID,Tamil Nadu,PENDING,15,false
TXN_20260211_945688,2026-02-11T01:45:46+05:30,Paytm,UPI_PAYMENT,user282044@paytm,utilitypays226@stateban,State Bank of India,State Bank of India,MER_801948,UtilityPay Services,Utilities,4900,200.47,INR,SUCCESS,00,,899380632868,BRN6767033550,UPI,ANDROID,Assam,SETTLED,26,false
TXN_20260205_790546,2026-02-05T12:47:29+05:30,Paytm,UPI_PAYMENT,user786771@paytm,homebasket509@hdfcbank,Central Bank of India,HDFC Bank,MER_748605,HomeBasket,Home & Living,5712,172.32,INR,SUCCESS,00,,208220657593,BRN4852835138,UPI,ANDROID,Tamil Nadu,SETTLED,35,false
TXN_20260209_620419,2026-02-09T04:28:21+05:30,Paytm,UPI_PAYMENT,user377143@paytm,utilitypays912@centralb,HDFC Bank,Central Bank of India,MER_710155,UtilityPay Services,Utilities,4900,611.29,INR,SUCCESS,00,,454725918992,BRN5849160936,UPI,ANDROID,Telangana,SETTLED,7,false
TXN_20260225_361536,2026-02-25T00:18:36+05:30,Paytm,UPI_PAYMENT,user330462@paytm,mobilerecha500@iciciban,Bank of Baroda,ICICI Bank,MER_577949,Mobile Recharge Hub,Telecom,4814,348.06,INR,SUCCESS,00,,596113998582,BRN2048363401,UPI,ANDROID,Karnataka,SETTLED,23,false
TXN_20260206_588804,2026-02-06T09:10:19+05:30,Paytm,UPI_PAYMENT,user327410@paytm,quickfuelst661@axisbank,HDFC Bank,Axis Bank,MER_294065,QuickFuel Station,Fuel,5541,280.99,INR,SUCCESS,00,,915749761522,BRN7787720891,UPI,ANDROID,Gujarat,SETTLED,35,false
TXN_20260210_337390,2026-02-10T10:39:24+05:30,Paytm,UPI_PAYMENT,user86351@paytm,techsquaree261@hdfcbank,Canara Bank,HDFC Bank,MER_305705,TechSquare Electronics,Electronics,5732,1124.30,INR,SUCCESS,00,,558644011117,BRN1392299938,UPI,ANDROID,Maharashtra,SETTLED,11,false
TXN_20260202_806633,2026-02-02T19:21:08+05:30,Paytm,UPI_PAYMENT,user711030@paytm,mobilerecha471@indusind,State Bank of India,IndusInd Bank,MER_722127,Mobile Recharge Hub,Telecom,4814,271.69,INR,SUCCESS,00,,986325256771,BRN5497632481,UPI,ANDROID,Telangana,SETTLED,11,false
TXN_20260222_132564,2026-02-22T06:21:49+05:30,Paytm,UPI_PAYMENT,user789687@paytm,stylehubfas456@bankofin,State Bank of India,Bank of India,MER_985667,StyleHub Fashion,Apparel,5651,2211.61,INR,SUCCESS,00,,911664779934,BRN8485335868,UPI,ANDROID,Rajasthan,SETTLED,21,false
TXN_20260214_295153,2026-02-14T23:55:12+05:30,Paytm,UPI_PAYMENT,user768063@paytm,freshmartre211@canaraba,HDFC Bank,Canara Bank,MER_334602,FreshMart Retail,Grocery,5411,239.05,INR,SUCCESS,00,,511526361206,BRN1513401176,UPI,ANDROID,Rajasthan,SETTLED,26,false
TXN_20260218_938763,2026-02-18T02:49:06+05:30,Paytm,UPI_PAYMENT,user549220@paytm,homebasket192@iciciban,Canara Bank,ICICI Bank,MER_495449,HomeBasket,Home & Living,5712,323.04,INR,SUCCESS,00,,334041787941,BRN3297099211,UPI,ANDROID,Madhya Pradesh,SETTLED,26,false
TXN_20260228_357363,2026-02-28T01:41:27+05:30,Paytm,UPI_PAYMENT,user177800@paytm,fitzonegym407@punjabna,HDFC Bank,Punjab National Bank,MER_877612,FitZone Gym,Fitness,7997,66.47,INR,SUCCESS,00,,524067061462,BRN2445836145,UPI,ANDROID,Gujarat,SETTLED,35,false
