transaction_id,timestamp,psp,transaction_type,payer_vpa,payee_vpa,payer_bank,payee_bank,merchant_id,merchant_name,merchant_category,mcc,amount,currency,status,response_code,failure_reason,rrn,bank_reference_id,payment_mode,device_type,state,settlement_status,risk_score,fraud_flag
TXN_20260513_663400,2026-05-13T22:48:06+05:30,Paytm,UPI_PAYMENT,user613190@paytm,techsquaree325@axisbank,Kotak Mahindra Bank,Axis Bank,MER_401658,TechSquare Electronics,Electronics,5732,1044.73,INR,SUCCESS,00,,593466226967,BRN2156512404,UPI,ANDROID,Maharashtra,SETTLED,1,false
TXN_20260519_732612,2026-05-19T12:59:33+05:30,Paytm,UPI_PAYMENT,user191176@paytm,cafebrew807@unionban,State Bank of India,Union Bank of India,MER_101869,Cafe Brew,Cafe,5814,120.39,INR,SUCCESS,00,,549289340564,BRN4249763262,UPI,ANDROID,Madhya Pradesh,SETTLED,40,false
TXN_20260520_909164,2026-05-20T13:51:04+05:30,Paytm,UPI_PAYMENT,user935944@paytm,metromobili654@bankofba,Axis Bank,Bank of Baroda,MER_337262,Metro Mobility,Transport,4121,619.72,INR,SUCCESS,00,,422964923632,BRN8069371415,UPI,ANDROID,Goa,SETTLED,45,false
TXN_20260502_694796,2026-05-02T20:59:02+05:30,Paytm,UPI_PAYMENT,user138845@paytm,homebasket311@iciciban,YES BANK,ICICI Bank,MER_687751,HomeBasket,Home & Living,5712,243.74,INR,SUCCESS,00,,940616060375,BRN5764759703,UPI,ANDROID,Haryana,SETTLED,47,false
TXN_20260502_845732,2026-05-02T14:26:28+05:30,Paytm,UPI_PAYMENT,user55741@paytm,mobilerecha777@iciciban,State Bank of India,ICICI Bank,MER_112020,Mobile Recharge Hub,Telecom,4814,861.24,INR,SUCCESS,00,,596598930333,BRN6850964874,UPI,ANDROID,Uttar Pradesh,SETTLED,29,false
TXN_20260505_910716,2026-05-05T11:44:45+05:30,Paytm,UPI_PAYMENT,user905540@paytm,mobilerecha331@punjabna,YES BANK,Punjab National Bank,MER_382956,Mobile Recharge Hub,Telecom,4814,423.16,INR,SUCCESS,00,,741699788810,BRN1899652650,UPI,ANDROID,Gujarat,SETTLED,15,false
TXN_20260521_517749,2026-05-21T13:48:36+05:30,Paytm,UPI_PAYMENT,user436495@paytm,booknest875@bankofin,IndusInd Bank,Bank of India,MER_828759,BookNest,Books,5942,996.91,INR,SUCCESS,00,,487601118657,BRN1563457651,UPI,ANDROID,Karnataka,SETTLED,11,false
TXN_20260508_402642,2026-05-08T12:35:01+05:30,Paytm,UPI_PAYMENT,user537637@paytm,mobilerecha758@hdfcbank,ICICI Bank,HDFC Bank,MER_938165,Mobile Recharge Hub,Telecom,4814,268.50,INR,SUCCESS,00,,182834535862,BRN4369066062,UPI,ANDROID,Maharashtra,SETTLED,39,false
TXN_20260520_976896,2026-05-20T02:07:25+05:30,Paytm,UPI_PAYMENT,user268475@paytm,edulearnser748@indianba,UCO Bank,Indian Bank,MER_915765,EduLearn Services,Education,8299,2644.27,INR,SUCCESS,00,,567067026372,BRN7331199168,UPI,ANDROID,Uttar Pradesh,PENDING,40,false
TXN_20260516_222596,2026-05-16T23:15:27+05:30,Paytm,UPI_PAYMENT,user902443@paytm,quickfuelst653@stateban,Bank of Baroda,State Bank of India,MER_783603,QuickFuel Station,Fuel,5541,34.01,INR,SUCCESS,00,,233364598970,BRN1050488154,UPI,IOS,Maharashtra,SETTLED,23,false
TXN_20260528_458478,2026-05-28T15:19:14+05:30,Paytm,UPI_PAYMENT,user385220@paytm,mobilerecha182@kotakmah,Central Bank of India,Kotak Mahindra Bank,MER_543490,Mobile Recharge Hub,Telecom,4814,252.44,INR,SUCCESS,00,,680258279366,BRN7613231487,UPI,ANDROID,Tamil Nadu,SETTLED,58,false
TXN_20260512_302219,2026-05-12T09:27:08+05:30,Paytm,UPI_PAYMENT,user171698@paytm,urbaneats772@unionban,YES BANK,Union Bank of India,MER_130719,Urban Eats,Restaurant,5812,110.25,INR,SUCCESS,00,,357252820917,BRN1620032883,UPI,ANDROID,Gujarat,SETTLED,1,false
TXN_20260509_130143,2026-05-09T07:52:09+05:30,Paytm,UPI_PAYMENT,user323957@paytm,urbaneats417@iciciban,State Bank of India,ICICI Bank,MER_493311,Urban Eats,Restaurant,5812,379.51,INR,SUCCESS,00,,737555650757,BRN7170963347,UPI,ANDROID,Tamil Nadu,PENDING,7,false
TXN_20260529_619923,2026-05-29T02:27:22+05:30,Paytm,UPI_PAYMENT,user484718@paytm,quickfuelst820@iciciban,Bank of Baroda,ICICI Bank,MER_447425,QuickFuel Station,Fuel,5541,32.38,INR,SUCCESS,00,,503450547929,BRN4349896722,UPI,ANDROID,Haryana,SETTLED,19,false
TXN_20260503_549505,2026-05-03T07:34:43+05:30,Paytm,UPI_PAYMENT,user196603@paytm,techsquaree955@stateban,Bank of India,State Bank of India,MER_274425,TechSquare Electronics,Electronics,5732,345.91,INR,SUCCESS,00,,981777359683,BRN2386450666,UPI,ANDROID,Rajasthan,SETTLED,43,false
TXN_20260504_925870,2026-05-04T01:13:20+05:30,Paytm,UPI_PAYMENT,user877634@paytm,urbaneats668@stateban,Punjab National Bank,State Bank of India,MER_514879,Urban Eats,Restaurant,5812,472.92,INR,SUCCESS,00,,504420697565,BRN1465896885,UPI,ANDROID,Tamil Nadu,SETTLED,36,false
TXN_20260510_327691,2026-05-10T23:07:00+05:30,Paytm,UPI_PAYMENT,user491217@paytm,homebasket16@hdfcbank,Canara Bank,HDFC Bank,MER_395389,HomeBasket,Home & Living,5712,88.58,INR,SUCCESS,00,,984055201440,BRN2380880627,UPI,IOS,Maharashtra,SETTLED,38,false
TXN_20260520_882615,2026-05-20T07:42:52+05:30,Paytm,UPI_PAYMENT,user20953@paytm,edulearnser802@iciciban,Axis Bank,ICICI Bank,MER_963684,EduLearn Services,Education,8299,487.92,INR,SUCCESS,00,,142148210538,BRN3773628955,UPI,ANDROID,Karnataka,SETTLED,63,false
TXN_20260529_619177,2026-05-29T08:37:46+05:30,Paytm,UPI_PAYMENT,user472586@paytm,utilitypays378@federalb,IndusInd Bank,Federal Bank,MER_188621,UtilityPay Services,Utilities,4900,332.17,INR,SUCCESS,00,,811935750257,BRN7310134145,UPI,IOS,Telangana,SETTLED,38,false
TXN_20260528_779437,2026-05-28T13:23:39+05:30,Paytm,UPI_PAYMENT,user253859@paytm,booknest568@axisbank,HDFC Bank,Axis Bank,MER_463703,BookNest,Books,5942,34.91,INR,SUCCESS,00,,337437370207,BRN8237185790,UPI,IOS,Punjab,SETTLED,26,false
TXN_20260506_132863,2026-05-06T17:07:43+05:30,Paytm,UPI_PAYMENT,user329296@paytm,techsquaree272@iciciban,Canara Bank,ICICI Bank,MER_137889,TechSquare Electronics,Electronics,5732,1910.96,INR,SUCCESS,00,,155014656043,BRN6917941601,UPI,IOS,Maharashtra,SETTLED,39,false
TXN_20260530_894549,2026-05-30T11:26:33+05:30,Paytm,UPI_PAYMENT,user708478@paytm,medicarepha989@iciciban,State Bank of India,ICICI Bank,MER_406151,MediCare Pharmacy,Pharmacy,5912,132.16,INR,SUCCESS,00,,561642166092,BRN8562134715,UPI,ANDROID,Bihar,SETTLED,25,false
TXN_20260521_231907,2026-05-21T02:15:26+05:30,Paytm,UPI_PAYMENT,user206199@paytm,metromobili271@indusind,Bandhan Bank,IndusInd Bank,MER_570071,Metro Mobility,Transport,4121,40.82,INR,SUCCESS,00,,226500304989,BRN2662795899,UPI,ANDROID,Delhi,SETTLED,14,false
TXN_20260501_653180,2026-05-01T18:53:26+05:30,Paytm,UPI_PAYMENT,user842750@paytm,booknest258@yesbank,Kotak Mahindra Bank,YES BANK,MER_265165,BookNest,Books,5942,323.83,INR,SUCCESS,00,,302797339046,BRN6109564428,UPI,ANDROID,Uttar Pradesh,SETTLED,54,false
TXN_20260522_776220,2026-05-22T07:57:42+05:30,Paytm,UPI_PAYMENT,user665800@paytm,metromobili392@stateban,Axis Bank,State Bank of India,MER_321465,Metro Mobility,Transport,4121,442.27,INR,SUCCESS,00,,889786434926,BRN7742656888,UPI,ANDROID,Maharashtra,SETTLED,76,false
TXN_20260505_121706,2026-05-05T00:51:28+05:30,Paytm,UPI_PAYMENT,user604627@paytm,cafebrew426@hdfcbank,HDFC Bank,HDFC Bank,MER_423890,Cafe Brew,Cafe,5814,578.36,INR,SUCCESS,00,,186625034782,BRN6598977439,UPI,IOS,Maharashtra,SETTLED,8,false
TXN_20260523_438457,2026-05-23T17:41:41+05:30,Paytm,UPI_PAYMENT,user191326@paytm,utilitypays196@canaraba,Central Bank of India,Canara Bank,MER_780385,UtilityPay Services,Utilities,4900,281.94,INR,SUCCESS,00,,496310788345,BRN3626313616,UPI,WEB,Haryana,SETTLED,76,false
TXN_20260522_254331,2026-05-22T12:34:15+05:30,Paytm,UPI_PAYMENT,user505564@paytm,edulearnser126@indianov,HDFC Bank,Indian Overseas Bank,MER_626400,EduLearn Services,Education,8299,234.23,INR,SUCCESS,00,,779300695865,BRN7436089531,UPI,WEB,Uttar Pradesh,SETTLED,42,false
TXN_20260502_650129,2026-05-02T21:45:56+05:30,Paytm,UPI_PAYMENT,user340902@paytm,medicarepha595@iciciban,HDFC Bank,ICICI Bank,MER_533898,MediCare Pharmacy,Pharmacy,5912,228.70,INR,SUCCESS,00,,409626366110,BRN7887426372,UPI,ANDROID,Telangana,SETTLED,53,false
TXN_20260531_988630,2026-05-31T10:30:24+05:30,Paytm,UPI_PAYMENT,user230836@paytm,medicarepha93@axisbank,State Bank of India,Axis Bank,MER_715275,MediCare Pharmacy,Pharmacy,5912,46.95,INR,SUCCESS,00,,857972983090,BRN5377300990,UPI,ANDROID,Karnataka,SETTLED,24,false
TXN_20260503_718862,2026-05-03T12:33:00+05:30,Paytm,UPI_PAYMENT,user651859@paytm,fitzonegym755@kotakmah,Axis Bank,Kotak Mahindra Bank,MER_618972,FitZone Gym,Fitness,7997,104.76,INR,SUCCESS,00,,794083030764,BRN4688999068,UPI,IOS,Karnataka,SETTLED,23,false
TXN_20260507_502519,2026-05-07T13:18:49+05:30,Paytm,UPI_PAYMENT,user693410@paytm,booknest691@unionban,State Bank of India,Union Bank of India,MER_931067,BookNest,Books,5942,262.94,INR,SUCCESS,00,,471564730706,BRN3018052766,UPI,IOS,West Bengal,SETTLED,7,false
TXN_20260519_233049,2026-05-19T13:00:26+05:30,Paytm,UPI_PAYMENT,user159202@paytm,urbaneats506@federalb,UCO Bank,Federal Bank,MER_686917,Urban Eats,Restaurant,5812,141.25,INR,SUCCESS,00,,845071027719,BRN4001165791,UPI,ANDROID,Tamil Nadu,SETTLED,32,false
TXN_20260520_755442,2026-05-20T11:57:37+05:30,Paytm,UPI_PAYMENT,user789891@paytm,utilitypays255@bankofba,Canara Bank,Bank of Baroda,MER_988143,UtilityPay Services,Utilities,4900,1989.68,INR,SUCCESS,00,,306873103111,BRN6837291795,UPI,ANDROID,Karnataka,SETTLED,32,false
TXN_20260530_312372,2026-05-30T15:31:36+05:30,Paytm,UPI_PAYMENT,user135880@paytm,cafebrew316@axisbank,Bank of Baroda,Axis Bank,MER_560706,Cafe Brew,Cafe,5814,734.30,INR,SUCCESS,00,,217451591419,BRN9203506245,UPI,ANDROID,Gujarat,SETTLED,31,false
TXN_20260503_186969,2026-05-03T01:46:50+05:30,Paytm,UPI_PAYMENT,user614621@paytm,techsquaree84@punjabna,ICICI Bank,Punjab National Bank,MER_469868,TechSquare Electronics,Electronics,5732,233.70,INR,SUCCESS,00,,113920851860,BRN1680088919,UPI,ANDROID,Uttar Pradesh,SETTLED,50,false
TXN_20260522_464225,2026-05-22T07:14:55+05:30,Paytm,UPI_PAYMENT,user13419@paytm,booknest351@iciciban,HDFC Bank,ICICI Bank,MER_980683,BookNest,Books,5942,332.24,INR,SUCCESS,00,,749143145194,BRN5708633862,UPI,ANDROID,Madhya Pradesh,SETTLED,21,false
TXN_20260529_208425,2026-05-29T02:38:50+05:30,Paytm,UPI_PAYMENT,user95612@paytm,cafebrew877@idfcfirs,Axis Bank,IDFC FIRST Bank,MER_495446,Cafe Brew,Cafe,5814,419.50,INR,SUCCESS,00,,398451250028,BRN2315043964,UPI,ANDROID,Gujarat,SETTLED,39,false
TXN_20260513_447429,2026-05-13T10:19:34+05:30,Paytm,UPI_PAYMENT,user751783@paytm,utilitypays186@kotakmah,Punjab National Bank,Kotak Mahindra Bank,MER_887186,UtilityPay Services,Utilities,4900,170.50,INR,SUCCESS,00,,951249429295,BRN8466478707,UPI,WEB,Uttarakhand,SETTLED,34,false
TXN_20260521_749379,2026-05-21T10:41:25+05:30,Paytm,UPI_PAYMENT,user883183@paytm,mobilerecha720@ausmallf,ICICI Bank,AU Small Finance Bank,MER_241008,Mobile Recharge Hub,Telecom,4814,126.91,INR,SUCCESS,00,,591029069754,BRN2211144741,UPI,ANDROID,Uttar Pradesh,SETTLED,2,false
TXN_20260519_988704,2026-05-19T22:30:20+05:30,Paytm,UPI_PAYMENT,user159115@paytm,metromobili782@bankofin,Canara Bank,Bank of India,MER_857044,Metro Mobility,Transport,4121,246.48,INR,SUCCESS,00,,471006102780,BRN5840063653,UPI,ANDROID,Uttarakhand,SETTLED,26,false
TXN_20260530_456852,2026-05-30T05:46:53+05:30,Paytm,UPI_PAYMENT,user770667@paytm,fitzonegym194@indianba,IDFC FIRST Bank,Indian Bank,MER_523127,FitZone Gym,Fitness,7997,285.87,INR,SUCCESS,00,,709603404161,BRN6960315795,UPI,ANDROID,Gujarat,SETTLED,23,false
TXN_20260527_878167,2026-05-27T07:57:41+05:30,Paytm,UPI_PAYMENT,user376800@paytm,techsquaree412@ausmallf,Bandhan Bank,AU Small Finance Bank,MER_978883,TechSquare Electronics,Electronics,5732,333.21,INR,SUCCESS,00,,878735389098,BRN6749572982,UPI,ANDROID,Odisha,SETTLED,45,false
TXN_20260511_308472,2026-05-11T03:41:02+05:30,Paytm,UPI_PAYMENT,user874250@paytm,urbaneats335@stateban,ICICI Bank,State Bank of India,MER_825381,Urban Eats,Restaurant,5812,1452.41,INR,SUCCESS,00,,893064704594,BRN3537371725,UPI,ANDROID,Delhi,SETTLED,11,false
TXN_20260519_104579,2026-05-19T11:39:32+05:30,Paytm,UPI_PAYMENT,user178945@paytm,techsquaree389@bankofba,Axis Bank,Bank of Baroda,MER_718980,TechSquare Electronics,Electronics,5732,291.98,INR,SUCCESS,00,,228265553450,BRN2572109793,UPI,ANDROID,Gujarat,SETTLED,38,false
