transaction_id,timestamp,psp,transaction_type,payer_vpa,payee_vpa,payer_bank,payee_bank,merchant_id,merchant_name,merchant_category,mcc,amount,currency,status,response_code,failure_reason,rrn,bank_reference_id,payment_mode,device_type,state,settlement_status,risk_score,fraud_flag
TXN_20260324_838152,2026-03-24T20:51:38+05:30,Paytm,UPI_PAYMENT,user482100@paytm,urbaneats397@indusind,YES BANK,IndusInd Bank,MER_500406,Urban Eats,Restaurant,5812,459.13,INR,SUCCESS,00,,927152184556,BRN7257496272,UPI,ANDROID,Uttar Pradesh,SETTLED,11,false
TXN_20260322_387538,2026-03-22T14:24:02+05:30,Paytm,UPI_PAYMENT,user836057@paytm,quickfuelst970@stateban,State Bank of India,State Bank of India,MER_187220,QuickFuel Station,Fuel,5541,99.07,INR,SUCCESS,00,,680520121413,BRN4178606718,UPI,ANDROID,West Bengal,SETTLED,18,false
TXN_20260308_801267,2026-03-08T21:29:43+05:30,Paytm,UPI_PAYMENT,user429942@paytm,medicarepha443@iciciban,ICICI Bank,ICICI Bank,MER_521025,MediCare Pharmacy,Pharmacy,5912,100.08,INR,SUCCESS,00,,404247110516,BRN5790220017,UPI,ANDROID,Madhya Pradesh,SETTLED,33,false
TXN_20260305_612829,2026-03-05T00:51:30+05:30,Paytm,UPI_PAYMENT,user752247@paytm,edulearnser402@iciciban,ICICI Bank,ICICI Bank,MER_101327,EduLearn Services,Education,8299,280.81,INR,SUCCESS,00,,901567989670,BRN2719538930,UPI,IOS,Uttar Pradesh,SETTLED,45,false
TXN_20260308_391416,2026-03-08T08:48:21+05:30,Paytm,UPI_PAYMENT,user500919@paytm,techsquaree392@bankofba,State Bank of India,Bank of Baroda,MER_534805,TechSquare Electronics,Electronics,5732,203.07,INR,SUCCESS,00,,363059358599,BRN2769338696,UPI,IOS,Chhattisgarh,SETTLED,35,false
TXN_20260312_118857,2026-03-12T21:22:24+05:30,Paytm,UPI_PAYMENT,user896426@paytm,fitzonegym350@unionban,Bank of Baroda,Union Bank of India,MER_288594,FitZone Gym,Fitness,7997,378.32,INR,SUCCESS,00,,300182236801,BRN4739530642,UPI,ANDROID,Maharashtra,SETTLED,8,false
TXN_20260315_415421,2026-03-15T05:27:08+05:30,Paytm,UPI_PAYMENT,user136109@paytm,edulearnser219@ausmallf,YES BANK,AU Small Finance Bank,MER_280811,EduLearn Services,Education,8299,82.19,INR,SUCCESS,00,,770923915774,BRN1825496934,UPI,ANDROID,Madhya Pradesh,SETTLED,56,false
TXN_20260312_321287,2026-03-12T10:35:35+05:30,Paytm,UPI_PAYMENT,user705758@paytm,urbaneats641@hdfcbank,Punjab National Bank,HDFC Bank,MER_908161,Urban Eats,Restaurant,5812,138.55,INR,SUCCESS,00,,349700092946,BRN9813577761,UPI,ANDROID,Tamil Nadu,SETTLED,49,false
TXN_20260320_996512,2026-03-20T12:56:40+05:30,Paytm,UPI_PAYMENT,user681871@paytm,metromobili713@bankofba,ICICI Bank,Bank of Baroda,MER_428960,Metro Mobility,Transport,4121,68.38,INR,SUCCESS,00,,889024468582,BRN1168638320,UPI,ANDROID,Himachal Pradesh,SETTLED,24,false
TXN_20260322_946866,2026-03-22T17:39:08+05:30,Paytm,UPI_PAYMENT,user868314@paytm,quickfuelst52@stateban,HDFC Bank,State Bank of India,MER_349001,QuickFuel Station,Fuel,5541,53.53,INR,SUCCESS,00,,957103798281,BRN7505531101,UPI,ANDROID,West Bengal,SETTLED,11,false
TXN_20260327_461682,2026-03-27T19:27:42+05:30,Paytm,UPI_PAYMENT,user158205@paytm,fitzonegym972@axisbank,HDFC Bank,Axis Bank,MER_911512,FitZone Gym,Fitness,7997,217.68,INR,SUCCESS,00,,476683508056,BRN5481104867,UPI,ANDROID,Karnataka,SETTLED,33,false
TXN_20260308_145525,2026-03-08T14:26:05+05:30,Paytm,UPI_PAYMENT,user581931@paytm,medicarepha776@hdfcbank,HDFC Bank,HDFC Bank,MER_815665,MediCare Pharmacy,Pharmacy,5912,1750.07,INR,SUCCESS,00,,985775712330,BRN2732283631,UPI,WEB,Maharashtra,SETTLED,45,false
TXN_20260325_776880,2026-03-25T01:05:24+05:30,Paytm,UPI_PAYMENT,user157812@paytm,urbaneats110@stateban,Bank of Baroda,State Bank of India,MER_594519,Urban Eats,Restaurant,5812,399.29,INR,SUCCESS,00,,579499983740,BRN2242809753,UPI,ANDROID,Delhi,SETTLED,39,false
TXN_20260315_736527,2026-03-15T20:03:40+05:30,Paytm,UPI_PAYMENT,user975890@paytm,urbaneats949@hdfcbank,State Bank of India,HDFC Bank,MER_142482,Urban Eats,Restaurant,5812,297.59,INR,SUCCESS,00,,161662839988,BRN2090114394,UPI,ANDROID,Gujarat,SETTLED,49,false
TXN_20260323_705833,2026-03-23T17:06:59+05:30,Paytm,UPI_PAYMENT,user271543@paytm,homebasket423@hdfcbank,YES BANK,HDFC Bank,MER_399946,HomeBasket,Home & Living,5712,77.28,INR,SUCCESS,00,,139759079797,BRN1657286099,UPI,ANDROID,Uttarakhand,SETTLED,16,false
TXN_20260317_173828,2026-03-17T20:06:36+05:30,Paytm,UPI_PAYMENT,user635868@paytm,medicarepha783@kotakmah,Bandhan Bank,Kotak Mahindra Bank,MER_512943,MediCare Pharmacy,Pharmacy,5912,67.86,INR,SUCCESS,00,,748784139624,BRN8756027247,UPI,ANDROID,Maharashtra,SETTLED,8,false
TXN_20260315_407108,2026-03-15T20:58:57+05:30,Paytm,UPI_PAYMENT,user643686@paytm,mobilerecha100@yesbank,State Bank of India,YES BANK,MER_948102,Mobile Recharge Hub,Telecom,4814,2276.58,INR,SUCCESS,00,,268521286110,BRN1315617188,UPI,IOS,Rajasthan,SETTLED,34,false
TXN_20260312_873904,2026-03-12T03:05:22+05:30,Paytm,UPI_PAYMENT,user429544@paytm,medicarepha602@stateban,HDFC Bank,State Bank of India,MER_128806,MediCare Pharmacy,Pharmacy,5912,159.91,INR,SUCCESS,00,,338781659697,BRN6416692892,UPI,WEB,Uttar Pradesh,SETTLED,28,false
TXN_20260325_839337,2026-03-25T10:02:18+05:30,Paytm,UPI_PAYMENT,user419108@paytm,medicarepha796@bandhanb,ICICI Bank,Bandhan Bank,MER_326218,MediCare Pharmacy,Pharmacy,5912,1482.23,INR,SUCCESS,00,,761999246099,BRN4609291494,UPI,ANDROID,Delhi,SETTLED,48,false
TXN_20260321_638885,2026-03-21T12:57:07+05:30,Paytm,UPI_PAYMENT,user215320@paytm,edulearnser76@stateban,Union Bank of India,State Bank of India,MER_388310,EduLearn Services,Education,8299,87.09,INR,SUCCESS,00,,434488197741,BRN4463343742,UPI,ANDROID,West Bengal,SETTLED,21,false
TXN_20260318_295717,2026-03-18T01:18:53+05:30,Paytm,UPI_PAYMENT,user123196@paytm,booknest970@bankofin,Canara Bank,Bank of India,MER_441198,BookNest,Books,5942,1798.08,INR,SUCCESS,00,,928081774778,BRN2694822982,UPI,IOS,Chhattisgarh,SETTLED,21,false
TXN_20260320_699138,2026-03-20T00:02:43+05:30,Paytm,UPI_PAYMENT,user104703@paytm,booknest423@stateban,Canara Bank,State Bank of India,MER_670696,BookNest,Books,5942,500.69,INR,SUCCESS,00,,715404450071,BRN5477511263,UPI,IOS,Telangana,SETTLED,18,false
TXN_20260307_760196,2026-03-07T02:02:36+05:30,Paytm,UPI_PAYMENT,user984633@paytm,medicarepha614@hdfcbank,HDFC Bank,HDFC Bank,MER_434667,MediCare Pharmacy,Pharmacy,5912,47.57,INR,SUCCESS,00,,500101845834,BRN1923515982,UPI,ANDROID,Punjab,SETTLED,54,false
TXN_20260318_974956,2026-03-18T06:50:01+05:30,Paytm,UPI_PAYMENT,user993417@paytm,stylehubfas393@kotakmah,ICICI Bank,Kotak Mahindra Bank,MER_147791,StyleHub Fashion,Apparel,5651,152.11,INR,SUCCESS,00,,691170449034,BRN6523453627,UPI,ANDROID,Uttar Pradesh,SETTLED,10,false
TXN_20260314_674884,2026-03-14T16:34:08+05:30,Paytm,UPI_PAYMENT,user174399@paytm,quickfuelst779@bankofba,Union Bank of India,Bank of Baroda,MER_880470,QuickFuel Station,Fuel,5541,667.06,INR,SUCCESS,00,,727349468071,BRN5868567534,UPI,ANDROID,Andhra Pradesh,SETTLED,32,false
TXN_20260314_932273,2026-03-14T10:57:33+05:30,Paytm,UPI_PAYMENT,user285752@paytm,medicarepha689@hdfcbank,Indian Bank,HDFC Bank,MER_838108,MediCare Pharmacy,Pharmacy,5912,223.08,INR,SUCCESS,00,,718059029779,BRN4539280397,UPI,IOS,Maharashtra,SETTLED,19,false
TXN_20260313_763058,2026-03-13T20:24:04+05:30,Paytm,UPI_PAYMENT,user792316@paytm,booknest492@indianov,Canara Bank,Indian Overseas Bank,MER_912487,BookNest,Books,5942,221.46,INR,SUCCESS,00,,827423019054,BRN9608456169,UPI,ANDROID,Karnataka,SETTLED,46,false
TXN_20260301_963657,2026-03-01T09:47:07+05:30,Paytm,UPI_PAYMENT,user892958@paytm,urbaneats841@axisbank,ICICI Bank,Axis Bank,MER_756142,Urban Eats,Restaurant,5812,431.65,INR,SUCCESS,00,,139763955514,BRN2080338266,UPI,ANDROID,Gujarat,SETTLED,52,false
TXN_20260313_433602,2026-03-13T01:00:51+05:30,Paytm,UPI_PAYMENT,user424684@paytm,utilitypays71@kotakmah,HDFC Bank,Kotak Mahindra Bank,MER_778293,UtilityPay Services,Utilities,4900,199.85,INR,SUCCESS,00,,277794072143,BRN1958401250,UPI,WEB,Maharashtra,SETTLED,60,false
TXN_20260309_652031,2026-03-09T20:29:37+05:30,Paytm,UPI_PAYMENT,user251714@paytm,urbaneats109@axisbank,Bandhan Bank,Axis Bank,MER_664543,Urban Eats,Restaurant,5812,284.61,INR,SUCCESS,00,,958016809556,BRN4612612091,UPI,ANDROID,Maharashtra,SETTLED,14,false
TXN_20260330_182714,2026-03-30T16:04:32+05:30,Paytm,UPI_PAYMENT,user959089@paytm,utilitypays222@stateban,Bank of Baroda,State Bank of India,MER_294803,UtilityPay Services,Utilities,4900,368.88,INR,SUCCESS,00,,977555304661,BRN3916400860,UPI,ANDROID,West Bengal,SETTLED,40,false
TXN_20260312_477692,2026-03-12T08:42:56+05:30,Paytm,UPI_PAYMENT,user507451@paytm,urbaneats938@hdfcbank,Canara Bank,HDFC Bank,MER_459939,Urban Eats,Restaurant,5812,231.19,INR,SUCCESS,00,,474377083252,BRN1248411529,UPI,ANDROID,Bihar,SETTLED,1,false
TXN_20260309_269739,2026-03-09T09:22:46+05:30,Paytm,UPI_PAYMENT,user554831@paytm,homebasket831@stateban,Indian Bank,State Bank of India,MER_969812,HomeBasket,Home & Living,5712,127.49,INR,SUCCESS,00,,598403469098,BRN6736874200,UPI,ANDROID,Punjab,SETTLED,34,false
TXN_20260305_575169,2026-03-05T07:24:44+05:30,Paytm,UPI_PAYMENT,user745804@paytm,edulearnser693@iciciban,ICICI Bank,ICICI Bank,MER_305338,EduLearn Services,Education,8299,79.88,INR,SUCCESS,00,,549537401222,BRN2072125140,UPI,ANDROID,Madhya Pradesh,SETTLED,32,false
TXN_20260312_141787,2026-03-12T02:57:23+05:30,Paytm,UPI_PAYMENT,user630904@paytm,urbaneats896@bankofba,Kotak Mahindra Bank,Bank of Baroda,MER_196188,Urban Eats,Restaurant,5812,238.14,INR,REVERSED,00,,939985420454,BRN5460138594,UPI,ANDROID,Haryana,REVERSED,56,false
TXN_20260324_395940,2026-03-24T02:23:20+05:30,Paytm,UPI_PAYMENT,user513741@paytm,utilitypays474@yesbank,State Bank of India,YES BANK,MER_730869,UtilityPay Services,Utilities,4900,1230.01,INR,SUCCESS,00,,208418860347,BRN7083655247,UPI,IOS,Uttar Pradesh,SETTLED,56,false
TXN_20260312_127136,2026-03-12T18:04:16+05:30,Paytm,UPI_PAYMENT,user399777@paytm,homebasket435@bankofba,State Bank of India,Bank of Baroda,MER_332499,HomeBasket,Home & Living,5712,44.21,INR,SUCCESS,00,,508506226945,BRN6696540164,UPI,ANDROID,Bihar,PENDING,30,false
TXN_20260311_297215,2026-03-11T23:00:08+05:30,Paytm,UPI_PAYMENT,user31589@paytm,quickfuelst100@kotakmah,HDFC Bank,Kotak Mahindra Bank,MER_647083,QuickFuel Station,Fuel,5541,1279.25,INR,SUCCESS,00,,810243589744,BRN6311832892,UPI,ANDROID,West Bengal,SETTLED,19,false
TXN_20260319_784635,2026-03-19T07:50:19+05:30,Paytm,UPI_PAYMENT,user992810@paytm,stylehubfas526@hdfcbank,HDFC Bank,HDFC Bank,MER_634173,StyleHub Fashion,Apparel,5651,331.14,INR,SUCCESS,00,,223835410709,BRN1547820517,UPI,IOS,West Bengal,SETTLED,47,false
TXN_20260302_349032,2026-03-02T00:52:58+05:30,Paytm,UPI_PAYMENT,user760158@paytm,utilitypays625@stateban,State Bank of India,State Bank of India,MER_569954,UtilityPay Services,Utilities,4900,59.13,INR,SUCCESS,00,,460707883136,BRN2649139728,UPI,ANDROID,Madhya Pradesh,SETTLED,32,false
TXN_20260323_256944,2026-03-23T04:17:04+05:30,Paytm,UPI_PAYMENT,user763410@paytm,medicarepha104@hdfcbank,Axis Bank,HDFC Bank,MER_492869,MediCare Pharmacy,Pharmacy,5912,314.46,INR,SUCCESS,00,,369616855595,BRN4087150727,UPI,IOS,Haryana,SETTLED,56,false
TXN_20260305_110221,2026-03-05T23:00:48+05:30,Paytm,UPI_PAYMENT,user912533@paytm,medicarepha359@hdfcbank,HDFC Bank,HDFC Bank,MER_466067,MediCare Pharmacy,Pharmacy,5912,511.46,INR,SUCCESS,00,,794936017828,BRN5215623156,UPI,ANDROID,Uttar Pradesh,SETTLED,1,false
TXN_20260327_206051,2026-03-27T13:39:07+05:30,Paytm,UPI_PAYMENT,user420609@paytm,quickfuelst648@hdfcbank,State Bank of India,HDFC Bank,MER_972000,QuickFuel Station,Fuel,5541,298.55,INR,SUCCESS,00,,769454075973,BRN4659085133,UPI,ANDROID,Tamil Nadu,SETTLED,27,false
TXN_20260308_138029,2026-03-08T04:00:50+05:30,Paytm,UPI_PAYMENT,user233271@paytm,utilitypays978@axisbank,IDFC FIRST Bank,Axis Bank,MER_961977,UtilityPay Services,Utilities,4900,289.63,INR,SUCCESS,00,,791255327628,BRN3436860031,UPI,ANDROID,Karnataka,SETTLED,35,false
TXN_20260301_772699,2026-03-01T20:14:13+05:30,Paytm,UPI_PAYMENT,user598372@paytm,medicarepha791@canaraba,Indian Bank,Canara Bank,MER_510792,MediCare Pharmacy,Pharmacy,5912,196.13,INR,SUCCESS,00,,936957777704,BRN7164808451,UPI,IOS,Rajasthan,SETTLED,51,false
TXN_20260324_364652,2026-03-24T07:56:40+05:30,Paytm,UPI_PAYMENT,user316117@paytm,edulearnser464@indianba,HDFC Bank,Indian Bank,MER_845702,EduLearn Services,Education,8299,143.20,INR,SUCCESS,00,,247342956040,BRN7458813521,UPI,ANDROID,Karnataka,SETTLED,5,false
TXN_20260329_139355,2026-03-29T01:55:43+05:30,Paytm,UPI_PAYMENT,user34633@paytm,booknest770@centralb,Federal Bank,Central Bank of India,MER_319970,BookNest,Books,5942,677.06,INR,SUCCESS,00,,960501298547,BRN4442569611,UPI,IOS,Uttar Pradesh,SETTLED,1,false
TXN_20260325_677120,2026-03-25T04:38:45+05:30,Paytm,UPI_PAYMENT,user305271@paytm,freshmartre616@stateban,Bank of Baroda,State Bank of India,MER_160868,FreshMart Retail,Grocery,5411,116.73,INR,SUCCESS,00,,176676331634,BRN2271487536,UPI,WEB,Kerala,SETTLED,9,false
TXN_20260301_500494,2026-03-01T04:53:28+05:30,Paytm,UPI_PAYMENT,user362512@paytm,mobilerecha782@stateban,State Bank of India,State Bank of India,MER_398479,Mobile Recharge Hub,Telecom,4814,294.45,INR,SUCCESS,00,,500277624942,BRN4510578303,UPI,IOS,Uttar Pradesh,SETTLED,39,false
TXN_20260303_543240,2026-03-03T21:57:57+05:30,Paytm,UPI_PAYMENT,user168807@paytm,stylehubfas848@bankofba,ICICI Bank,Bank of Baroda,MER_345751,StyleHub Fashion,Apparel,5651,8.07,INR,SUCCESS,00,,215031525445,BRN8889678198,UPI,IOS,Punjab,SETTLED,33,false
TXN_20260302_648646,2026-03-02T20:01:01+05:30,Paytm,UPI_PAYMENT,user863624@paytm,booknest472@stateban,IDFC FIRST Bank,State Bank of India,MER_633845,BookNest,Books,5942,303.10,INR,SUCCESS,00,,615348954846,BRN5831006197,UPI,IOS,Madhya Pradesh,SETTLED,21,false
TXN_20260326_123312,2026-03-26T08:46:55+05:30,Paytm,UPI_PAYMENT,user293405@paytm,edulearnser893@stateban,AU Small Finance Bank,State Bank of India,MER_713015,EduLearn Services,Education,8299,204.21,INR,SUCCESS,00,,187055950174,BRN8925738522,UPI,ANDROID,Gujarat,SETTLED,31,false
TXN_20260329_420261,2026-03-29T05:28:14+05:30,Paytm,UPI_PAYMENT,user160462@paytm,metromobili57@ausmallf,HDFC Bank,AU Small Finance Bank,MER_324684,Metro Mobility,Transport,4121,58.26,INR,SUCCESS,00,,956572380854,BRN5139427265,UPI,WEB,Bihar,SETTLED,11,false
TXN_20260325_949229,2026-03-25T21:33:03+05:30,Paytm,UPI_PAYMENT,user792751@paytm,fitzonegym925@kotakmah,Union Bank of India,Kotak Mahindra Bank,MER_699706,FitZone Gym,Fitness,7997,174.41,INR,SUCCESS,00,,702774153487,BRN4085264319,UPI,ANDROID,Delhi,SETTLED,26,false
